Primary Org Id,Primary Org Name,Country Name,ROR ID
60021501,Université du Québec à Trois-Rivières,Canada,https://ror.org/02xrw9r68
60021508,University of Notre Dame,United States,https://ror.org/00mkhxb43
60021521,Auckland District Health Board,New Zealand,https://ror.org/02gkb4040
60021523,The Graduate University for Advanced Studies,Japan,https://ror.org/0516ah480
60021525,Laboratoire de Physique de la Matière Condensée,France,https://ror.org/05brss208
60021535,Ural State University of Economics,Russian Federation,https://ror.org/00zb26x20
60021543,King Mongkut's Institute of Technology Ladkrabang,Thailand,https://ror.org/055mf0v62
60021547,Universidade Catolica de Pelotas,Brazil,https://ror.org/0376myh60
60021557,Instituto de Astrofísica de Andalucía - CSIC,Spain,https://ror.org/04ka0vh05
60021561,Max Planck Institute for Extraterrestrial Physics,Germany,https://ror.org/00e4bwe12
60021562,Handelshögskolan i Stockholm,Sweden,https://ror.org/01s5jzh92
60021564,Centre Hospitalier Universitaire de Bordeaux,France,https://ror.org/01hq89f96
60021567,AP-HP Assistance Publique - Hopitaux de Paris,France,https://ror.org/00pg5jh14
60021573,Cardinal Health,United States,https://ror.org/03pd82777
60021584,"Soochow University, Taipei",Taiwan,https://ror.org/05kvm7n82
60021588,"University of Chemistry and Technology, Prague",Czech Republic,https://ror.org/05ggn0a85
60021599,King George's Medical University,India,https://ror.org/00gvw6327
60021605,Veterans General Hospital-Kaohsiung Taiwan,Taiwan,https://ror.org/04jedda80
60021606,Universidade Estadual do Ceará,Brazil,https://ror.org/00sec1m50
60021607,Carnegie Endowment for International Peace,United States,https://ror.org/022hhet17
60021609,Hospital Universitario Ramón y Cajal,Spain,https://ror.org/050eq1942
60021615,Harbin Medical University,China,https://ror.org/05jscf583
60021623,Sinopec,China,https://ror.org/0161q6d74
60021624,The University of Toledo,United States,https://ror.org/01pbdzh19
60021628,Centre Antoine  Lacassagne,France,https://ror.org/05hmfw828
60021637,"GenCorp, Inc.",United States,https://ror.org/04zxf4256
60021642,Space Research Center of the Polish Academy of Sciences,Poland,https://ror.org/04ryvdf08
60021646,Saurashtra University,India,https://ror.org/0250jpt55
60021652,CSIC - Instituto de Acustica (IA),Spain,https://ror.org/014bhwj77
60021658,Centers for Disease Control and Prevention,United States,https://ror.org/042twtr12
60021660,Istituto Nazionale di Fisica Nucleare - INFN,Italy,https://ror.org/005ta0471
60021666,Nanjing University of Aeronautics and Astronautics,China,https://ror.org/01scyh794
60021677,"University of SS Cyril and Methodius, Trnava",Slovakia,https://ror.org/04xdyq509
60021681,Royal Philips,Netherlands,https://ror.org/02p2bgp27
60021684,China Southern Power Grid,China,https://ror.org/03hkh9419
60021711,"Innovative Scientific Solutions, Inc.",United States,https://ror.org/04tmzke54
60021712,"Pavlov Institute of Physiology, Russian Academy of Sciences",Russian Federation,https://ror.org/05qrfxd25
60021724,Universidad Cuauhtémoc,Mexico,https://ror.org/04xjkmz40
60021729,Osservatorio Astrofisico Di Arcetri,Italy,https://ror.org/00fbze943
60021733,Çağ Üniversitesi,Turkey,https://ror.org/00nt6ka44
60021742,Stetson University,United States,https://ror.org/042znmb91
60021747,Yasouj University,Iran,https://ror.org/05sy5hm57
60021751,Wuyi University,China,https://ror.org/0488wz367
60021763,Universität Potsdam,Germany,https://ror.org/03bnmw459
60021764,University of the Arts London,United Kingdom,https://ror.org/04cnfrn26
60021765,University of Calabar,Nigeria,https://ror.org/05qderh61
60021773,TAU Corporation,United States,https://ror.org/00xtszd26
60021776,Shenkar College of Engineering and Design Israel,Israel,https://ror.org/003s3dn82
60021779,"National Institute of Technology, Sendai College",Japan,https://ror.org/012ang229
60021781,Université du Québec à Chicoutimi,Canada,https://ror.org/00y3hzd62
60021782,Hope College,United States,https://ror.org/03chnr738
60021783,Nantong University,China,https://ror.org/02afcvw97
60021784,New York University,United States,https://ror.org/0190ak572
60021796,Università Bocconi,Italy,https://ror.org/05crjpb27
60021797,Atilim University,Turkey,https://ror.org/04pd3v454
60021801,Kharkiv National Automobile and Highway University,Ukraine,https://ror.org/01b62sk68
60021814,Exxon Mobil Corporation,United States,https://ror.org/00pfnk039
60021825,"Tokyo Gas Co., Ltd.",Japan,https://ror.org/044pzhf68
60021828,Van Yüzüncü Yıl Üniversitesi,Turkey,https://ror.org/041jyzp61
60021832,Atomic Energy Commission of Japan,Japan,https://ror.org/030fmj129
60021841,Technische Universität Clausthal,Germany,https://ror.org/04qb8nc58
60021842,Nnamdi Azikiwe University,Nigeria,https://ror.org/02r6pfc06
60021843,Beijing University of Chemical Technology,China,https://ror.org/00df5yc52
60021846,"National Institute of Technology, Ishikawa College",Japan,https://ror.org/011srkg41
60021857,Allstate,United States,https://ror.org/00z58wj40
60021858,Uniwersytet Mikołaja Kopernika w Toruniu,Poland,https://ror.org/0102mm775
60021859,Università degli Studi di Firenze,Italy,https://ror.org/04jr1s763
60021863,University of South Carolina System,United States,https://ror.org/03rtgjq94
60021874,New Jersey City University,United States,https://ror.org/0546wew42
60021876,Nord Universitet,Norway,https://ror.org/030mwrt98
60021878,Fundación CARTIF,Spain,https://ror.org/036krsg33
60021885,Samara State Technical University,Russian Federation,https://ror.org/05t58bx13
60021889,University of Greenwich,United Kingdom,https://ror.org/00bmj0a71
60021891,Jawaharlal Nehru Technological University Hyderabad,India,https://ror.org/002tchr49
60021893,Canon Inc.,Japan,https://ror.org/01qpswk97
60021895,University of Toyama,Japan,https://ror.org/0445phv87
60021902,University of Pretoria,South Africa,https://ror.org/00g0p6g84
60021903,Fachhochschule Südwestfalen,Germany,https://ror.org/04t5phd24
60021910,Agensi Nuklear Malaysia,Malaysia,https://ror.org/02p9mk956
60021916,TaiZhou University,China,https://ror.org/04fzhyx73
60021918,University of Virginia,United States,https://ror.org/0153tk833
60021921,Azienda Ospedaliera Careggi,Italy,https://ror.org/01jcmjd77
60021927,Madurai Kamaraj University,India,https://ror.org/04c8e9019
60021931,Johannes Kepler University Linz,Austria,https://ror.org/052r2xn60
60021938,Nakhon Pathom Rajabhat University,Thailand,https://ror.org/03y12yp46
60021939,HRL Laboratories,United States,https://ror.org/05p7te762
60021944,Kasetsart University,Thailand,https://ror.org/05gzceg21
60021948,Shiraz University of Medical Sciences,Iran,https://ror.org/01n3s4692
60021958,Numerica Corporation,United States,https://ror.org/01j5et233
60021967,Razi University,Iran,https://ror.org/02ynb0474
60021970,Instituto Militar de Engenharia,Brazil,https://ror.org/03veakt65
60021975,"SAS Institute, Inc.",United States,https://ror.org/01093z329
60021976,University of Texas at Brownsville and Texas Southmost College,United States,https://ror.org/04hpp6453
60021980,Universidade de Pernambuco,Brazil,https://ror.org/00gtcbp88
60021988,Indian Institute of Technology Kanpur,India,https://ror.org/05pjsgx75
60021990,St. John's National Academy Of Health Sciences India,India,https://ror.org/03qvjzj64
60021995,South Eastern Sydney and Illawarra Area Health Service,Australia,https://ror.org/0353q6p88
60021999,Centre de Recherche en Épistémologie Appliquée de l'Ecole Polytechnique,France,https://ror.org/05xdwy846
60022002,İstanbul Teknik Üniversitesi,Turkey,https://ror.org/059636586
60022016,Centre de Mathématiques Laurent Schwartz Ecole Polytechnique,France,https://ror.org/00b7djk73
60022020,University of Warwick,United Kingdom,https://ror.org/01a77tt86
60022023,Royal Brompton & Harefield NHS Foundation Trust,United Kingdom,https://ror.org/02218z997
60022028,Ege Üniversitesi,Turkey,https://ror.org/02eaafc18
60022036,"Children's Cancer Research Institute, Vienna",Austria,https://ror.org/021924r89
60022039,Groupe Hôspitalier Diaconesses Croix Saint-Simon,France,https://ror.org/01zwdgr60
60022044,"Independent University, Bangladesh",Bangladesh,https://ror.org/05qbbf772
60022046,Manchester Metropolitan University,United Kingdom,https://ror.org/02hstj355
60022050,Xuzhou Medical University,China,https://ror.org/02315by94
60022063,Bukovinian State Medical University,Ukraine,https://ror.org/0562ytb14
60022078,The Slovenian Academy of Sciences and Arts,Slovenia,https://ror.org/04evj0n95
60022080,ESSCA School of Management,France,https://ror.org/04kkyet53
60022085,Högskolan i Halmstad,Sweden,https://ror.org/03h0qfp10
60022089,Hydro-Québec,Canada,https://ror.org/01nhzsw25
60022091,IHE Delft Institute for Water Education,Netherlands,https://ror.org/030deh410
60022095,Taipei Medical University,Taiwan,https://ror.org/05031qk94
60022097,University of Chemical Technology and Metallurgy Sofia,Bulgaria,https://ror.org/0402pty94
60022106,Wellcome Trust,United Kingdom,https://ror.org/029chgv08
60022109,Queen Mary University of London,United Kingdom,https://ror.org/026zzn846
60022112,Universidad Popular Autónoma del Estado de Puebla,Mexico,https://ror.org/00njxm476
60022113,Universität Witten/Herdecke,Germany,https://ror.org/00yq55g44
60022116,Kurume University,Japan,https://ror.org/057xtrt18
60022119,Rabin Medical Center Israel,Israel,https://ror.org/01vjtf564
60022122,Indiana University South Bend,United States,https://ror.org/02s1hvj37
60022123,National Institute of Industrial Engineering,India,https://ror.org/05q2acf12
60022132,University of St Andrews,United Kingdom,https://ror.org/02wn5qz54
60022134,Aalborg University,Denmark,https://ror.org/04m5j1k67
60022137,Tokyo Metropolitan Matsuzawa Hospital,Japan,https://ror.org/037yff262
60022139,Universidad Autónoma de Guerrero,Mexico,https://ror.org/054tbkd46
60022144,University of Central Florida,United States,https://ror.org/036nfer12
60022146,CSIC - Instituto Cajal (IC),Spain,https://ror.org/02gfc7t72
60022148,University College London,United Kingdom,https://ror.org/02jx3x895
60022149,Tianjin Normal University,China,https://ror.org/05x2td559
60022156,Azarbaijan Shahid Madani University,Iran,https://ror.org/05pg2cw06
60022157,Instituto Tecnológico y de Estudios Superiores de Occidente,Mexico,https://ror.org/00cwp6m07
60022172,Park Nicollet Health Services,United States,https://ror.org/01tay0360
60022173,Institut Fourier,France,https://ror.org/05rwrfh97
60022175,Durham University,United Kingdom,https://ror.org/01v29qb04
60022180,Meiji University,Japan,https://ror.org/02rqvrp93
60022183,King Chulalongkorn Memorial Hospital,Thailand,https://ror.org/05jd2pj53
60022193,University of Canberra,Australia,https://ror.org/04s1nv328
60022195,Massachusetts Institute of Technology,United States,https://ror.org/042nb2s44
60022210,Shahid Chamran University of Ahvaz,Iran,https://ror.org/01k3mbs15
60022220,Tsuda University,Japan,https://ror.org/027mg2511
60022225,United States Air Force Academy,United States,https://ror.org/0055d0g64
60022227,Gazprom,Russian Federation,https://ror.org/05tywyy79
60022233,Fachhochshulestudiengange Burgenland Ges.m.b.H,Austria,https://ror.org/00t6gnv18
60022236,Assumption University,United States,https://ror.org/03zmqc707
60022241,Bill & Melinda Gates Foundation,United States,https://ror.org/0456r8d26
60022249,Sacred Heart University Fairfield,United States,https://ror.org/0085j8z36
60022264,North-Eastern Hill University,India,https://ror.org/055m2tx54
60022265,Erasmus Universiteit Rotterdam,Netherlands,https://ror.org/057w15z03
60022267,Bath Spa University,United Kingdom,https://ror.org/0038jbq24
60022279,Shanghai Normal University,China,https://ror.org/01cxqmw89
60022281,Beijing University of Technology,China,https://ror.org/037b1pp87
60022292,CSIR-Structural Engineering Research Centre,India,https://ror.org/00pyevk91
60022305,Petru Poni Institute of Macromolecular chemistry,Romania,https://ror.org/0340mea86
60022309,Diabetic Association of Bangladesh,Bangladesh,https://ror.org/03fnc0m43
60022313,Niigata University,Japan,https://ror.org/04ww21r56
60022315,Lancashire Teaching Hospitals NHS Foundation Trust,United Kingdom,https://ror.org/02j7n9748
60022317,University of Macau,Macao,https://ror.org/01r4q9n85
60022319,Research Centre For Astronomy and Earth Sciences,Hungary,https://ror.org/036wvs663
60022321,Centro de Investigación y Docencia Económicas,Mexico,https://ror.org/014zxe029
60022323,Clinical Trial Service Unit and Epidemiological Studies Unit,United Kingdom,https://ror.org/03qxptw71
60022332,Goldman Sachs Group,United States,https://ror.org/031rnv444
60022334,Indian Institute of Petroleum,India,https://ror.org/04gavx394
60022339,Dhaka Medical College and Hospital,Bangladesh,https://ror.org/0150ewf57
60022344,Max Planck Institute for Infection Biology,Germany,https://ror.org/0046gcs23
60022345,Liaoning University,China,https://ror.org/03xpwj629
60022346,U.S. Department of Energy Idaho Operations Office,United States,https://ror.org/035m6g344
60022355,University of Montana,United States,https://ror.org/0078xmk34
60022360,IDEXX Laboratories Incorporated,United States,https://ror.org/04172zb59
60022362,Qinghai Nationalities University,China,https://ror.org/01e7csr82
60022363,Davidson College,United States,https://ror.org/02f7k4z58
60022366,Osservatorio Astronomico Di Bologna,Italy,
60022367,Centre de Recerca Ecològica i Aplicacions Forestals (CREAF-CERCA),Spain,https://ror.org/01bkbaq61
60022368,Centre de Recherche en Biologie Cellulaire de Montpellier,France,https://ror.org/01xpc6869
60022376,Laboratoire d'Optique et Biosciences Ecole Polytechnique,France,https://ror.org/000p29f53
60022381,Beijing Jiaotong University,China,https://ror.org/01yj56c84
60022388,Centro Austral de Investigaciones Cientificas,Argentina,https://ror.org/020254c55
60022402,Eaton Corporation,United States,https://ror.org/00czndn44
60022403,Technion - Israel Institute of Technology,Israel,https://ror.org/03qryx823
60022404,Tsukuba Gakuen University,Japan,https://ror.org/04na2vb51
60022414,Wuhan University of Technology,China,https://ror.org/03fe7t173
60022415,Universitat Rovira i Virgili,Spain,https://ror.org/00g5sqv46
60022417,Chungnam National University,South Korea,https://ror.org/0227as991
