Scopus ID,Primary Org Name,Primary Org City,Primary Org State,Country Name
60011313,National Academy of Sciences of Ukraine,Kyiv,,Ukraine
60011317,Institute of Mechanics Bulgarian Academy of Sciences,Sofia,,Bulgaria
60011324,Universidade Federal da Paraíba,Joao Pessoa,PB,Brazil
60011347,United States Geological Survey,Reston,VA,United States
60011355,Regents of New Mexico State University,Las Cruces,NM,United States
60011357,National Sun Yat-Sen University,Kaohsiung,,Taiwan
60011362,RMIT University,Melbourne,VIC,Australia
60011370,Petroleum University of Technology,Abadan,Khuzestan,Iran
60011372,Universität Bamberg,Bamberg,Bayern,Germany
60011373,Technical University of Denmark,Lyngby,Hovedstaden,Denmark
60011375,Japan Advanced Institute of Science and Technology,Nomi,Ishikawa,Japan
60011385,Universidade do Estado do Rio Grande do Norte,Mossoro,RN,Brazil
60011394,Medizinische Universität Wien,Vienna,Vienna,Austria
60011396,Akin Gump Strauss Hauer & Feld LLP,"Washington, D.C.",DC,United States
60011402,Northeast Petroleum University,Daqing,Heilongjiang,China
60011405,Institute of Molecular Physics of the Polish Academy of Sciences,Poznan,WP,Poland
60011410,Worcester Polytechnic Institute,Worcester,MA,United States
60011411,Pädagogische Hochschule Heidelberg,Heidelberg,Baden-Wurttemberg,Germany
60011415,Samara National Research University,Samara,Samara Oblast,Russian Federation
60011416,University of Abuja,Abuja,,Nigeria
60011418,Kobe University,Kobe,Hyogo,Japan
60011425,American Museum of Natural History,New York,NY,United States
60011439,Institut d'Astrophysique Spatiale,Orsay,Ile-de-France,France
60011442,Lamar University,Beaumont,TX,United States
60011448,William Jewell College,Liberty,MO,United States
60011451,Istituto Trentino di Cultura-Centro per la Ricerca Scientifica e Tecnologica,Povo,TN,Italy
60011455,Southern Illinois University Edwardsville,Edwardsville,IL,United States
60011456,Hospital Universitari Arnau de Vilanova de Lleida,Lleida,Lleida,Spain
60011460,Brown University,Providence,RI,United States
60011464,Alstom,Saint-Ouen,,France
60011475,Klinikum Chemnitz gGmbH,Chemnitz,Sachsen,Germany
60011476,Universitat Politècnica de València,Valencia,Valencia,Spain
60011477,Nevada System of Higher Education,Reno,NV,United States
60011485,Doğuş Üniversitesi Istanbul,Istanbul,,Turkey
60011500,Changchun University of Technology,Changchun,Jilin,China
60011502,McKendree University,Lebanon,IL,United States
60011508,Beihua University,Jilin,Jilin,China
60011520,King's College London,London,,United Kingdom
60011522,Salt River Project,Phoenix,AZ,United States
60011527,Universidad de Antofagasta,Antofagasta,,Chile
60011533,Southwest Research Institute,San Antonio,TX,United States
60011536,"Japan Oil, Gas and Metals National Corporation",Tokyo,,Japan
60011544,Eckerd College,St Petersburg,FL,United States
60011548,"Istituto Nazionale Di Statistica, Rome",Rome,RM,Italy
60011549,Lanzhou Institute of Chemical Physics Chinese Academy of Sciences,Lanzhou,,China
60011550,University of Northern British Columbia,Prince George,BC,Canada
60011565,Nanzan University,Nagoya,Aichi,Japan
60011568,Tanta University,Tanta,Gharbia,Egypt
60011575,Centrum Wiskunde & Informatica,Amsterdam,Noord-Holland,Netherlands
60011576,Università degli Studi di Messina,Messina,ME,Italy
60011580,Shizuoka Institute of Science and Technology,Fukuroi,Shizuoka,Japan
60011585,Fitchburg State University,Fitchburg,MA,United States
60011592,Qilu University of Technology,Jinan,Shandong,China
60011603,Hochschule für Philosophie,Munich,Bayern,Germany
60011604,Technische Universität Berlin,Berlin,,Germany
60011610,Tierärztliche Hochschule Hannover,Hannover,Niedersachsen,Germany
60011614,Swedish Space Corporation,Solna,Stockholm,Sweden
60011615,American Astronomical Society,"Washington, D.C.",,United States
60011619,National Observatory of Athens,Athens,Attica,Greece
60011644,Universidade Presbiteriana Mackenzie,Sao Paulo,SP,Brazil
60011653,"Central University of Technology, Free State",Bloemfontein,Free State,South Africa
60011664,University of Wollongong,Wollongong,NSW,Australia
60011666,State University of New York Albany,Albany,NY,United States
60011675,Hôpital Robert-Debré AP-HP,Paris,,France
60011685,Uniwersytet Marii Curie-Sklodowskiej w Lublinie,Lublin,LU,Poland
60011686,Max-Planck-Institut für Neurobiologie,Planegg,Bayern,Germany
60011692,IMC Fachhochschule Krems GmbH,Krems an der Donau,Lower Austria,Austria
60011696,Hoboken University Medical Center,Hoboken,NJ,United States
60011702,La Sierra University,Riverside,CA,United States
60011715,Tianjin Medical University,Tianjin,Tianjin,China
60011719,Miskolci Egyetem,Miskolc,Borsod-Abauj-Zemplen,Hungary
60011728,Saab AB,Stockholm,Stockholm,Sweden
60011733,Calgary Health Region,Calgary,AB,Canada
60011734,"Forensic Science Centre, Adelaide",Adelaide,SA,Australia
60011735,Ballarat Health Services,Ballarat,VIC,Australia
60011738,"National Institute of Technology, Kumamoto College",Koshi,Kumamoto,Japan
60011739,Politechnika Lubelska,Lublin,LU,Poland
60011741,Credit Suisse group,Zurich,,Switzerland
60011747,Fachhochschule Kärnten,Spittal an der Drau,Carinthia,Austria
60011751,Cleary Gottlieb Steen & Hamilton LLP,"Washington, D.C.",,United States
60011754,Auburn University,Auburn,AL,United States
60011758,Illinois Wesleyan University,Bloomington,IL,United States
60011761,BBN Technologies,Cambridge,MA,United States
60011762,Gemological Institute of America,Carlsbad,CA,United States
60011766,Chaim Sheba Medical Center Israel,Tel Hashomer tel Aviv,,Israel
60011769,Łukasiewicz - Instytut Lotnictwa,Warsaw,MA,Poland
60011771,Saskatchewan Health Authority,Saskatoon,SK,Canada
60011774,Institute of Applied Physics of the Russian Academy of Sciences,Nizhny Novgorod,Nizhny Novgorod Oblast,Russian Federation
60011779,NASA Marshall Space Flight Center,Huntsville,AL,United States
60011783,Van Andel Institute,,MI,United States
60011796,Anyang University,Anyang,Gyeonggi-do,South Korea
60011805,Hospital Universitari de Bellvitge,Barcelona,Barcelona,Spain
60011807,Boehringer Ingelheim International GmbH,Ingelheim am Rhein,Rheinland-Pfalz,Germany
60011825,Handelshochschule Leipzig,Leipzig,Sachsen,Germany
60011828,Triservice General Hospital Taiwan,Taipei,,Taiwan
60011832,Université de Sherbrooke,Sherbrooke,QC,Canada
60011843,"Institute for Automation and Control Processes, Far Eastern Branch, Russian Academy of Sciences",Vladivostok,Primorsky Krai,Russian Federation
60011846,Nagasaki University,Nagasaki,Nagasaki,Japan
60011871,Institute of Chemical Process Fundamentals of the CAS,Prague,,Czech Republic
60011873,Oakland University,Rochester,MI,United States
60011874,"Swedish Medical Center, Seattle",Seattle,WA,United States
60011883,Pukyong National University,Busan,,South Korea
60011885,Robert Gordon University,Aberdeen,Scotland,United Kingdom
60011891,Universität Trier,Trier,Rheinland-Pfalz,Germany
60011901,Max-Planck-Institut für Gravitationsphysik (Albert-Einstein-Institut),Potsdam,,Germany
60011909,Institute of Molecular Biology and Biotechnology of the Foundation for Research and Technology Hellas,Heraklion,Crete,Greece
60011914,Hochschule Pforzheim,Pforzheim,Baden-Wurttemberg,Germany
60011916,Folkehelseinstituttet,Oslo,Oslo,Norway
60011921,Mustafa Kemal Üniversitesi,Antakya,,Turkey
60011923,Universidad Iberoamericana,Mexico,,Mexico
60011928,Chuvash State University,Cheboksary,Chuvashia,Russian Federation
60011929,Fachhochschule Technikum Wien,Vienna,Vienna,Austria
60011941,Southern Cross University,Lismore,NSW,Australia
60011942,"Health Futures, Inc.",Charlottesville,VA,United States
60011944,Shibaura Institute of Technology,Tokyo,,Japan
60011953,Comision Chilena de Energia Nuclear,Santiago,,Chile
60011966,CSIC - Instituto de Ceramica y Vidrio (ICV),Madrid,,Spain
60011974,Udmurt State University,Izhevsk,Udmurtia,Russian Federation
60011975,National Dong Hwa University,Shoufeng,Hualien,Taiwan
60011976,University of Alaska Fairbanks,Fairbanks,AK,United States
60011978,Pyeongtaek University,Pyeongtaek,Gyeonggi-do,South Korea
60011989,Kanto Gakuin University,Yokohama,Kanagawa,Japan
60012003,Biomedicum Helsinki,Helsinki,,Finland
60012005,Multimedia University,Selangor,,Malaysia
60012007,Migal Galilee Technology Center Israel,Kiryat Shmona,,Israel
60012008,"Instituto de Engenharia de Sistemas e Computadores, Lisbon",Lisbon,Lisbon,Portugal
60012012,Centre Européen de Recherche et d'Enseignement de Géosciences de l'Environnement,Aix-en-Provence,Provence-Alpes-Cote d'Azur,France
60012014,Fundación Galileo Galilei,Brena Baja,Santa Cruz de Tenerife,Spain
60012016,Hochschule Schmalkalden,Schmalkalden,Thuringen,Germany
60012022,Mansoura University,Mansoura,Dakahlia,Egypt
60012028,Creighton University,Omaha,NE,United States
60012033,IMT Mines Alès,Ales,Occitanie,France
60012035,Universidad de la Frontera,Temuco,AR,Chile
60012043,Plansee AG,Reutte,Tyrol,Austria
60012050,Norsk institutt for luftforskning,Skedsmokorset,Akershus,Norway
60012051,École Nationale Supérieure de Mécanique et des Microtechniques,Besancon,Bourgogne-Franche-Comte,France
60012053,Florida Department of Transportation,Tallahassee,FL,United States
60012054,Rollins College,Winter Park,FL,United States
60012055,Svendborg Hospital,Svendborg,Syddanmark,Denmark
60012059,"Special Astrophysical Observatory, Russian Academy of Sciences",Nizhny Arkhyz,Karachaevo-Cherkesskaya Republic,Russian Federation
60012060,Nanjing Institute of Geology and Palaeontology Chinese Academy of Sciences,Nanjing,Jiangsu,China
60012070,University of Leeds,Leeds,West Yorkshire,United Kingdom
60012080,University of Shizuoka,Shizuoka,Shizuoka,Japan
60012082,Hochschule Fresenius,Idstein,Hessen,Germany
60012090,Metropolitan State University of Denver,Denver,CO,United States
60012093,IHS Inc.,Englewood,,United Kingdom
60012094,Cornell University College of Agriculture and Life Sciences,Ithaca,NY,United States
60012105,Centre de Recherche Astrophysique de Lyon,Saint-Genis-Laval,Auvergne-Rhone-Alpes,France
60012113,The Open University,Milton Keynes,Buckinghamshire,United Kingdom
60012114,Universidade Regional do Cariri,Crato,CE,Brazil
60012116,Fraunhofer-Institut für Kognitive Systeme IKS,Munich,Bayern,Germany
60012119,T.C. Beykent Üniversitesi,Istanbul,,Turkey
60012120,Lipetsk State Technical University,Lipetsk,Lipetsk Oblast,Russian Federation
60012136,Fachhochschule Kufstein Tirol-University of Applied Sciences,Kufstein,Tyrol,Austria
60012138,Mendeleev University of Chemical Technology of Russia,Moscow,Moscow Oblast,Russian Federation
60012153,Gregor Mendel Institute of Molecular Plant Biology,Vienna,Vienna,Austria
60012156,Deutsche Bank AG,Frankfurt am Main,Hessen,Germany
60012162,Politecnico di Torino,Turin,TO,Italy
60012170,Universidad de la Sierra,Puebla,PUE,Mexico
60012171,BC Centre for Disease Control,Vancouver,BC,Canada
60012172,Scott and White,Temple,TX,United States
60012174,Federation Nationale des Centres de Lutte Contre le Cancer,Paris,,France
60012178,Changwon National University,Changwon,Kyongsangnam-do,South Korea
60012181,Ithaca College,Ithaca,NY,United States
60012197,University of Reading,Reading,Berkshire,United Kingdom
60012213,NASA Stennis Space Center,Stennis Space Center,MS,United States
60012222,Applied Materials Incorporated,Santa Clara,CA,United States
60012223,Qingdao University of Technology,Qingdao,Shandong,China
60012227,Scuola Internazionale Superiore di Studi Avanzati,Trieste,TS,Italy
60012232,Leonardo DRS,Arlington,VA,United States
60012238,National Public Safety Commission of Japan,Tokyo,,Japan
60012250,University of Hawaii West Oahu,Pearl City,HI,United States
60012256,Kaohsiung Medical University,Kaohsiung,,Taiwan
60012257,ICAR - National Dairy Research Institute,Karnal,HR,India
60012259,Università degli Studi di Torino,Turin,TO,Italy
60012267,Xinjiang Normal University,Urumqi,Xinjiang,China
60012269,Clark Atlanta University,Atlanta,GA,United States
60012279,Helmholtz Centre for Infection Research (HZI),Braunschweig,Niedersachsen,Germany
60012284,National High Magnetic Field Laboratory,Tallahassee,FL,United States
60012289,Carson–Newman University,Jefferson City,TN,United States
60012291,Incheon National University,Incheon,,South Korea
60012293,Hebei University,Baoding,Hebei,China
60012296,Harokopio University of Athens,Athens,Attica,Greece
60012298,Persian Gulf University,Bushehr,,Iran
60012304,Guru Gobind Singh Indraprastha University,New Delhi,,India
60012306,Università degli Studi di Milano-Bicocca,Milan,MI,Italy
60012310,Guangzhou Institute of Energy Conversion of the Chinese Academy of Sciences,Guangzhou,Guangdong,China
60012311,Karolinska Institutet,Stockholm,Stockholms,Sweden
60012317,University of Oregon,Eugene,OR,United States
60012329,Universidad de La Rioja,Logrono,La Rioja,Spain
60012345,Christian-Albrechts-Universität zu Kiel,Kiel,Schleswig-Holstein,Germany
60012349,"Kemeneterian Sains, Teknologi dan Inovasi",Putrajaya,,Malaysia
60012351,Govind Ballabh Pant University of Agriculture and Technology,Pantnagar,UT,India
60012355,Observatoire Océanologique de Villefranche Sur Mer,Villefranche-sur-Mer,Provence-Alpes-Cote d'Azur,France
60012357,CHU de Lyon,Lyon,Auvergne-Rhone-Alpes,France
60012359,"National Institute for Laser, Plasma and Radiation Physics",Magurele,,Romania
60012368,Universidade Estadual de Mato Grosso do Sul,Dourados,MS,Brazil
60012369,Chinese Culture University Taiwan,Taipei,,Taiwan
60012374,Universidade Cidade de São Paulo,Sao Paulo,SP,Brazil
60012383,Gdanski Uniwersytet Medyczny,Gdansk,Pomeranian,Poland
60012386,Urban Institute,"Washington, D.C.",DC,United States
60012387,Georgia State University,Atlanta,GA,United States
60012392,National Taipei University of Technology,Taipei,,Taiwan
60012393,"Fibertek, Inc.",Herndon,VA,United States
60012403,Mercer University at Macon,Macon,GA,United States
60012408,Universität zu Lübeck,Lubeck,Schleswig-Holstein,Germany
60012411,LEO Pharma AS,Ballerup,,Denmark
60012424,Universidade Estadual de Goias,Anapolis,GO,Brazil
60012426,"Hochschule Düsseldorf, University of Applied Sciences",Dusseldorf,Nordrhein-Westfalen,Germany
60012433,Guilford College,Greensboro,NC,United States
60012437,KBC Group,Brussels,,Belgium
60012442,Fundacion Ciencia para la Vida,Santiago,,Chile
60012447,Hospital Arnau de Vilanova,Valencia,,Spain
60012448,Bangkok University,Bangkok,,Thailand
60012455,Texas A and M University at Galveston,Galveston,TX,United States
60012461,Aoyama Gakuin University,Tokyo,,Japan
60012464,Universidad de Chile,Santiago,RM,Chile
60012468,University of Windsor,Windsor,ON,Canada
60012471,United States Department of Defense,Arlington,VA,United States
60012474,Kliniken Ludwigsburg Bietigheim gGmbH,Ludwigsburg,Baden-Wurttemberg,Germany
60012477,Turkish Military Academy,Ankara,,Turkey
60012481,WHU - Otto Beisheim School of Management,Vallendar,Rheinland-Pfalz,Germany
60012482,Central Aerohydrodynamic Institute (TsAGI),Zhukovskiy,Moscow Oblast,Russian Federation
60012486,Hospital Universitari Vall d'Hebron,Barcelona,Barcelona,Spain
60012508,Leeds Teaching Hospitals NHS Trust,Leeds,West Yorkshire,United Kingdom
60012513,Reichman University,Herzliya,Tel Aviv,Israel
60012519,Institute of Physics of the Polish Academy of Sciences,Warsaw,MA,Poland
60012521,Thammasat University,Pathum Thani,,Thailand
60012527,Nara University of Education,Nara,Nara,Japan
60012534,"The West Bengal National University of Juridical Sciences, Kolkata",Kolkata,WB,India
60012548,National Chemical Laboratory India,Pune,MH,India
60012553,Medical College of Wisconsin,Milwaukee,WI,United States
