Institution Name,Country Name,ROR ID
Joint Space Science Institute,United States,https://ror.org/01wjew854
Magdalena Villegas de Martínez el Hospital,Argentina,https://ror.org/05v6b0t46
Genom Malaysia,Malaysia,https://ror.org/0138q7t80
Malaysia Genome Institute,Malaysia,https://ror.org/0138q7t80
IS,United States,https://ror.org/00wj1b221
Integrated Statistics,United States,https://ror.org/00wj1b221
Hainan Medical College Hospital,China,https://ror.org/04jg69j33
Doctors Without Borders,United Kingdom,https://ror.org/02r5m5t30
MSF,United Kingdom,https://ror.org/02r5m5t30
Médecins Sans Frontières‎,United Kingdom,https://ror.org/02r5m5t30
CTBE,Brazil,https://ror.org/00w1v8g84
Laboratório Nacional de Ciência e Tecnologia do Bioetanol,Brazil,https://ror.org/00w1v8g84
Green Cross,South Korea,https://ror.org/01k0xxh86
LNCC,Brazil,https://ror.org/0498ekt05
Laboratório Nacional de Computação Científica,Brazil,https://ror.org/0498ekt05
KMP,South Africa,https://ror.org/0069sam62
Kalahari Meerkat Project,South Africa,https://ror.org/0069sam62
Marwell Zoo,United Kingdom,https://ror.org/05y957z51
Molecular Discovery,United Kingdom,https://ror.org/0576dtf44
Harvard NeuroDiscovery Center,United States,https://ror.org/000cs1t14
Fourth Hospital of Hebei Medical University,China,https://ror.org/01mdjbm03
Tumor Hospital of Hebei,China,https://ror.org/01mdjbm03
河北医科大学第四医院,China,https://ror.org/01mdjbm03
Moon Express,United States,https://ror.org/05dxas544
MoonEx,United States,https://ror.org/05dxas544
French Institute of Pondicherry,India,https://ror.org/05kxcj202
IFP,India,https://ror.org/05kxcj202
Institut Français de Pondichéry,India,https://ror.org/05kxcj202
பாண்டிச்சேரி பிரெஞ்சு நிறுவனம்,India,https://ror.org/05kxcj202
Karumbé,Uruguay,https://ror.org/0113ps589
DBCA,Australia,https://ror.org/04abk6t05
"Department of Biodiversity, Conservation and Attractions",Australia,https://ror.org/04abk6t05
ITI,Ethiopia,https://ror.org/0399xk126
International Trachoma Initiative,Ethiopia,https://ror.org/0399xk126
ITI,United States,https://ror.org/045jt2189
International Trachoma Initiative,United States,https://ror.org/045jt2189
KWS,Kenya,https://ror.org/01w9cfb64
Kenya Wildlife Service,Kenya,https://ror.org/01w9cfb64
Shirika la Huduma kwa Wanyama Pori ya Kenya,Kenya,https://ror.org/01w9cfb64
Artsen Zonder Grenzen,Belgium,https://ror.org/03rfn9b75
Doctors Without Borders,Belgium,https://ror.org/03rfn9b75
MSF,Belgium,https://ror.org/03rfn9b75
Médecins Sans Frontières,Belgium,https://ror.org/03rfn9b75
Digital Science & Research Limited,United Kingdom,https://ror.org/02ktfc112
Digital Science,United Kingdom,https://ror.org/02ktfc112
Labex Corail,France,https://ror.org/01v4vcm68
Invicro,United States,https://ror.org/039cbfe54
Siemens,China,https://ror.org/00v6g9845
FTGM,Italy,https://ror.org/058a2pj71
Fondazione Toscana Gabriele Monasterio,Italy,https://ror.org/058a2pj71
Isala,Netherlands,https://ror.org/046a2wj10
IIASS,Italy,https://ror.org/05w5nnw18
"International Institute for Advanced Scientific Studies ""Eduardo R. Caianiello""",Italy,https://ror.org/05w5nnw18
Istituto Internazionale per gli Alti Studi Scientifici,Italy,https://ror.org/05w5nnw18
Digital Science & Research Limited,United States,https://ror.org/020h4b682
Digital Science,United States,https://ror.org/020h4b682
MMV,Switzerland,https://ror.org/00p9jf779
Medicines for Malaria Venture,Switzerland,https://ror.org/00p9jf779
Japan BCG Laboratory,Japan,https://ror.org/02675s371
日本ビーシージー製造株式会社,Japan,https://ror.org/02675s371
MS Society,Canada,https://ror.org/04d8ywj90
MS Society of Canada,Canada,https://ror.org/04d8ywj90
Multiple Sclerosis Society of Canada,Canada,https://ror.org/04d8ywj90
Société canadienne de la sclérose en plaques,Canada,https://ror.org/04d8ywj90
KMT Hepatech,Canada,https://ror.org/0052kfx70
Metabiota,United States,https://ror.org/047yqrk88
Crabion,Italy,https://ror.org/05bem9j20
Isaac Newton Institute,Chile,https://ror.org/00kztq733
Labormedizinische Zentrum Dr Risch,Switzerland,https://ror.org/030f5x630
Shantou University Mental Health Center,China,https://ror.org/01bcxbz42
Landseed Hospital,Taiwan,https://ror.org/006arvw77
Konica Minolta,Japan,https://ror.org/05dtvab05
Konika Minoruta,Japan,https://ror.org/05dtvab05
コニカミノルタホールディングス,Japan,https://ror.org/05dtvab05
DZD,Germany,https://ror.org/04qq88z54
Deutsche Zentrum für Diabetesforschung,Germany,https://ror.org/04qq88z54
German Center for Diabetes Research,Germany,https://ror.org/04qq88z54
NCZR,United Kingdom,https://ror.org/0392tq432
National Consortium for Zoonosis Research,United Kingdom,https://ror.org/0392tq432
National Department of Health,Papua New Guinea,https://ror.org/01v7qfc32
National Department of Health of Papua New Guinea,Papua New Guinea,https://ror.org/01v7qfc32
Papua New Guinea National Department of Health,Papua New Guinea,https://ror.org/01v7qfc32
MCMC,United States,https://ror.org/006w9n065
Mercer County Mosquito Control,United States,https://ror.org/006w9n065
Jiangxi Mental Health Center,China,https://ror.org/03j5jkz79
MITU,Tanzania,https://ror.org/03djmvy73
Mwanza Intervention Trials Unit,Tanzania,https://ror.org/03djmvy73
NIC,Mongolia,https://ror.org/02r14vp15
National Influenza Center,Mongolia,https://ror.org/02r14vp15
Leitat Technological Center,Spain,https://ror.org/02njs1t69
Metropolitan University College,Denmark,https://ror.org/032rem971
Professionshøjskolen Metropol,Denmark,https://ror.org/032rem971
Bethune Second Hospital,China,https://ror.org/01hht6e57
KIDS,South Korea,https://ror.org/02fsqa093
Korea Institute of Drug Safety and Risk Management,South Korea,https://ror.org/02fsqa093
INRB,Democratic Republic of the Congo,https://ror.org/03qyfje32
Institut national de recherche biomédicale,Democratic Republic of the Congo,https://ror.org/03qyfje32
National Institute of Biomedical Research,Democratic Republic of the Congo,https://ror.org/03qyfje32
Fourth People's Hospital of Liaocheng,China,https://ror.org/01p92gv96
MUWRP,Uganda,https://ror.org/02mgm5r23
Makerere University Walter Reed Project,Uganda,https://ror.org/02mgm5r23
Ipso Facto,France,https://ror.org/01m5zqn93
Kawakita Hospital,China,https://ror.org/05n50qc07
Nanchong Central Hospital,China,https://ror.org/05n50qc07
南充市中心医院,China,https://ror.org/05n50qc07
Queensland Museum,Australia,https://ror.org/035zntx80
Jiangsu Provincial Mental Health Center,China,https://ror.org/01wcx2305
Nanjing Brain Hospital,China,https://ror.org/01wcx2305
Nanjing Brain Hospital Affiliated Medical University,China,https://ror.org/01wcx2305
OTS,Costa Rica,https://ror.org/02x81h069
Organization for Tropical Studies,Costa Rica,https://ror.org/02x81h069
Nanjing Chest Hospital,China,https://ror.org/04q9kfc05
QJNU,China,https://ror.org/02ad7ap24
Qujing Normal University,China,https://ror.org/02ad7ap24
曲靖师范学院,China,https://ror.org/02ad7ap24
RD Gardi Medical College,India,https://ror.org/01cv9mb69
RDGMC,India,https://ror.org/01cv9mb69
Ruxmaniben Deepchand Gardi Medical College,India,https://ror.org/01cv9mb69
OIT,Taiwan,https://ror.org/016xz2m71
Oriental Academy of Industrial Technology,Taiwan,https://ror.org/016xz2m71
Oriental Institute of Technology,Taiwan,https://ror.org/016xz2m71
Nanjing Children's Hospital,China,https://ror.org/000xvke80
南京市儿童医院,China,https://ror.org/000xvke80
Origin Energy,Australia,https://ror.org/02ap4eq27
Limassol General Hospital,Cyprus,https://ror.org/00v7z6m55
RHSP,Uganda,https://ror.org/0315hfb21
Rakai Health Sciences Program,Uganda,https://ror.org/0315hfb21
Rakai Project,Uganda,https://ror.org/0315hfb21
NIMPE,Vietnam,https://ror.org/052q3cn21
"National Institute of Malariology, Parasitology and Entomology",Vietnam,https://ror.org/052q3cn21
Nanjing Institute of Vegetable Science,China,https://ror.org/0026h4837
National Museum,South Africa,https://ror.org/004qfqh71
First Affiliated Hospital Zhejiang University,China,https://ror.org/05m1p5x56
Zheda Hospital,China,https://ror.org/05m1p5x56
Zhejiang Provincial First Hospital,China,https://ror.org/05m1p5x56
Guólì Zìrán Kēxué Bówùguǎn,Taiwan,https://ror.org/0105p2j56
National Museum of Natural Science,Taiwan,https://ror.org/0105p2j56
國立自然科學博物館,Taiwan,https://ror.org/0105p2j56
RayBiotech,China,https://ror.org/026djmp70
Nasarawa State Ministry of Health,Nigeria,https://ror.org/04j0ce487
SMOH,Nigeria,https://ror.org/04j0ce487
Refaja Ziekenhuis,Netherlands,https://ror.org/04pw0tr28
PABI,Colombia,https://ror.org/05p4yqc22
PanAmerican Bioinformatics Institute,Colombia,https://ror.org/05p4yqc22
Panthera Corporation,United States,https://ror.org/01h745q46
Museu Paraense Emílio Goeldi,Brazil,https://ror.org/010gvqg61
Second Affiliated Hospital of Xi'an Jiaotong University,China,https://ror.org/03aq7kf18
Suzhou Research Institute,China,https://ror.org/03ebk0c60
Nanjing Second Hospital,China,https://ror.org/04rhtf097
CNLS,Cameroon,https://ror.org/00h7j7m14
Comité National de Lutte contre le SIDA,Cameroon,https://ror.org/00h7j7m14
Hospitalsenheden Vest,Denmark,https://ror.org/04p0nk708
Regional Hospital West Jutland,Denmark,https://ror.org/04p0nk708
Helios Park-Klinikum Leipzig,Germany,https://ror.org/02q7ym472
Park-Krankenhaus Leipzig,Germany,https://ror.org/02q7ym472
NIRTH,India,https://ror.org/00k2gdw14
National Institute for Research in Tribal Health,India,https://ror.org/00k2gdw14
RMRCT,India,https://ror.org/00k2gdw14
Regional Medical Research Centre for Tribals,India,https://ror.org/00k2gdw14
Musei Regionali Tirolesi,Austria,https://ror.org/010nd4p40
Musées régionaux tyroliens,Austria,https://ror.org/010nd4p40
Tyrolean State Museums,Austria,https://ror.org/010nd4p40
IGA,Italy,https://ror.org/057w9fs93
Istituto di Genomica Applicata,Italy,https://ror.org/057w9fs93
NeoChemir,Japan,https://ror.org/03d3r6333
ネオケミア,Japan,https://ror.org/03d3r6333
NHRC,Nepal,https://ror.org/02swwnp83
Nepal Health Research Council,Nepal,https://ror.org/02swwnp83
Peking University Shougang Hospital,China,https://ror.org/040rwep31
北京大学首鋼医院,China,https://ror.org/040rwep31
NBPGR,India,https://ror.org/00scbd467
National Bureau of Plant Genetic Resources,India,https://ror.org/00scbd467
Second Hospital of Anhui Medical University,China,https://ror.org/047aw1y82
PBM,United States,https://ror.org/010eef547
Pathologist Bio-Medical Laboratories,United States,https://ror.org/010eef547
NDTBC,India,https://ror.org/04spw8212
New Delhi Tuberculosis Center,India,https://ror.org/04spw8212
Rehasport Clinic,Poland,https://ror.org/05v5qfp15
Patrys,Germany,https://ror.org/02vbdk750
Dwarkanath India Friendship Hospital,China,https://ror.org/015ycqv20
Second Hospital of Hebei Medical University,China,https://ror.org/015ycqv20
Changzhi Medical College Peace Hospital,China,https://ror.org/05cnf4c39
SHSU,China,https://ror.org/01fd86n56
Second Hospital of Shandong University,China,https://ror.org/01fd86n56
NCHADS,Cambodia,https://ror.org/02q36eh13
"National Center for HIV/AIDS, Dermatology and STD",Cambodia,https://ror.org/02q36eh13
NYCEP,United States,https://ror.org/03p65m515
New York Consortium in Evolutionary Primatology,United States,https://ror.org/03p65m515
CNM,Cambodia,https://ror.org/03bznzd25
Cambodia National Malaria Center,Cambodia,https://ror.org/03bznzd25
"National Center for Parasitology, Entomology and Malaria Control",Cambodia,https://ror.org/03bznzd25
Second Xiangya Hospital,China,https://ror.org/053v2gh09
Second Xiangya Hospital of Central South University,China,https://ror.org/053v2gh09
Research Foundation ITSUU Laboratory,Japan,https://ror.org/05mt9p027
乙卯研究所,Japan,https://ror.org/05mt9p027
People’s Hospital of Rizhao,China,https://ror.org/00w7jwe49
Seiwa Hospital,Japan,https://ror.org/00hkdgr14
青和病院,Japan,https://ror.org/00hkdgr14
Healis Sekhsaria Institute For Public Health,India,https://ror.org/025gg5e98
NCC,China,https://ror.org/00vkb8q56
Ningbo City College of Vocational Technology,China,https://ror.org/00vkb8q56
Pharmatest,Finland,https://ror.org/02fkt1r75
Ningbo Kangning Hospital,China,https://ror.org/021nfay74
PHG Foundation,United Kingdom,https://ror.org/02cybaz37
Retina Vitreous Associates Medical Group,United States,https://ror.org/038kpzv03
Beihai People's Hospital,China,https://ror.org/002m0p291
Pingtung Hospital,Taiwan,https://ror.org/039f5ga37
81th Hospital of PLA,China,https://ror.org/02xxx6w64
Bayi Hospital,China,https://ror.org/02xxx6w64
中国人民解放军第八一医院,China,https://ror.org/02xxx6w64
SCSL,Japan,https://ror.org/02nc46417
Sony CSL,Japan,https://ror.org/02nc46417
Sony Computer Science Laboratories,Japan,https://ror.org/02nc46417
ソニーコンピュータサイエンス研究所,Japan,https://ror.org/02nc46417
Shanxi Zhendong Pharmaceutical,China,https://ror.org/04r9x9n80
山西振东制药股份有限公司,China,https://ror.org/04r9x9n80
Pojen General Hospital,Taiwan,https://ror.org/03xcvwx77
Shanxi Eye Hospital,China,https://ror.org/02wh8xm70
Policlinico Casilino,Italy,https://ror.org/04zhd1705
Doctors Without Borders,South Africa,https://ror.org/01w1vg437
MSF,South Africa,https://ror.org/01w1vg437
Médecins Sans Frontières,South Africa,https://ror.org/01w1vg437
Royal College of Psychiatrists,United Kingdom,https://ror.org/04xy18872
SANBI,South Africa,https://ror.org/005r3tp02
South African National Biodiversity Institute,South Africa,https://ror.org/005r3tp02
Royal Tyrrell Museum,Canada,https://ror.org/0376mq589
Consorzio Ventuno,Italy,https://ror.org/010j7cb18
Sardegna Ricerche,Italy,https://ror.org/010j7cb18
Praxis Institute for Participatory Practices,India,https://ror.org/03yhn1973
Shanghai Zhabei District Shibei Hospital,China,https://ror.org/05jmh8x88
Songjiang District Central Hospital,China,https://ror.org/02ryfff02
Affiliated Hospital to Yangzhou University,China,https://ror.org/04gz17b59
Clinical Medical School of Nanjing Medical University,China,https://ror.org/04gz17b59
NJPH,China,https://ror.org/04gz17b59
Northern Jiangsu People's Hospital,China,https://ror.org/04gz17b59
江苏省苏北人民医院,China,https://ror.org/04gz17b59
DCH,Bangladesh,https://ror.org/020qxnz74
Dhaka Community Hospital Trust,Bangladesh,https://ror.org/020qxnz74
Seventh People's Hospital of Shanghai,China,https://ror.org/045vwy185
Shanghai Traditional Chinese Medicine Hospital,China,https://ror.org/03p31hk68
NCN,France,https://ror.org/03731ze76
Nouvelles Cliniques Nantaises,France,https://ror.org/03731ze76
Shanghai Hi-Tech joint biotechnology R & D,China,https://ror.org/01485rp97
Dutch Centre for Field Ornithology,Netherlands,https://ror.org/026x8jh45
Niederländisches Zentrum für Feldornithologie,Netherlands,https://ror.org/026x8jh45
SOVON,Netherlands,https://ror.org/026x8jh45
Sovon Vogelonderzoek Nederland,Netherlands,https://ror.org/026x8jh45
Liberation of the lid's trachoma prevention and treatment,China,https://ror.org/0048a4976
Shanghai Eye Disease Prevention & Treatment Center,China,https://ror.org/0048a4976
Shanghai East Hospital,China,https://ror.org/038xmzj21
Tongji University East Hospital,China,https://ror.org/038xmzj21
Shandong Mental Health Center,China,https://ror.org/024x8v141
NovaCell Technology,South Korea,https://ror.org/03dr0ny42
노바셀테크놀로지,South Korea,https://ror.org/03dr0ny42
Shandong Academy of Agricultural Sciences,China,https://ror.org/01fbgjv04
山东省花生研究所,China,https://ror.org/01fbgjv04
Andover College,United Kingdom,https://ror.org/03dgngj22
Federal State Institution of Science Special Astrophysical Observatory of the Russian Academy of Sciences,Russian Federation,https://ror.org/01qdbbk19
SAO RAS,Russian Federation,https://ror.org/01qdbbk19
Special Astrophysical Observatory,Russian Federation,https://ror.org/01qdbbk19
Федеральное государственное бюджетное учреждение науки Специальная астрофизическая обсерватория Российской академии наук,Russian Federation,https://ror.org/01qdbbk19
PATH,Canada,https://ror.org/01kmmtp84
PATH Research Institute,Canada,https://ror.org/01kmmtp84
Programs for Assessment of Technology in Health Research Institute,Canada,https://ror.org/01kmmtp84
Novo Nordisk,United States,https://ror.org/011y67d23
Shanghai Chenshan Plant Science Research Center,China,https://ror.org/03nb8cd76
上海辰山植物科学研究中心,China,https://ror.org/03nb8cd76
Henan Psychiatric Hospital,China,https://ror.org/015qzwq73
Second Affiliated Hospital of Xinxiang Medical College,China,https://ror.org/015qzwq73
Ospedale Sant Antonio,Italy,https://ror.org/01eb9tc45
Sabin,United States,https://ror.org/042te9f59
Sabin Vaccine Institute,United States,https://ror.org/042te9f59
NOM,Tunisia,https://ror.org/03kvh2f84
National Office of Mines,Tunisia,https://ror.org/03kvh2f84
